fire,0.0256,4.847541617673131,85.50032513343896
fire,0.0128,4.847541617673131,85.50032513343896
fire,0.0512,4.847541617673131,85.50032513343896
fire,0.038400000000000004,4.847541617673131,85.50032513343896
fire,0.064,4.847541617673131,85.50032513343896
fire,3.84,4.847541617673131,85.50032513343896
fire,1.28,4.847541617673131,85.50032513343896
fire,2.56,4.847541617673131,85.50032513343896
fire,6.4,4.847541617673131,85.50032513343896
machine,21.0,2.959898852040012,21.711540981855514
machine,31.5,2.959898852040012,21.711540981855514
machine,10.5,2.959898852040012,21.711540981855514
machine,42.0,2.959898852040012,21.711540981855514
fire,5.12,4.847541617673131,85.50032513343896
machine,52.5,2.959898852040012,21.711540981855514
abalone,0.0099,1.1683111420435686,2.6408704230650715
abalone,0.0198,1.1683111420435686,2.6408704230650715
abalone,0.0396,1.1683111420435686,2.6408704230650715
abalone,0.029700000000000004,1.1683111420435686,2.6408704230650715
abalone,0.0495,1.1683111420435686,2.6408704230650715
abalone,0.9900000000000001,1.1683111420435686,2.6408704230650715
abalone,1.9800000000000002,1.1683111420435686,2.6408704230650715
abalone,2.97,1.1683111420435686,2.6408704230650715
abalone,3.9600000000000004,1.1683111420435686,2.6408704230650715
abalone,4.95,1.1683111420435686,2.6408704230650715

