1,1,51.35931870291517
2,1,51.35931870291517
3,1,51.35931870291517
1,8,95.34883720930233
2,8,93.14292552554949
3,8,97.65472221049819
1,15,97.65472221049819
2,15,97.65472221049819
3,15,92.96416663149454
1,22,97.69078633294687
2,22,92.96416663149454
3,22,95.34883720930233
2,29,95.34883720930233
1,29,95.34883720930233
4,1,51.35931870291517
3,29,92.96416663149454
1,36,92.96416663149454
2,36,92.96416663149454
4,8,93.14292552554949
1,43,97.65472221049819
2,43,98.7971130713713
3,36,95.26291671440028
3,43,97.65472221049819
4,15,90.81610680447889
1,50,93.07235899884063
2,50,95.24531603120215
1,57,94.0811330652212
2,57,94.06575781876504
1,71,90.48111084374865
2,71,93.07235899884063
4,22,93.14292552554949
3,50,97.65472221049819
5,1,51.35931870291517
1,64,94.13394032470381
2,64,92.96416663149454
3,57,92.81303376691629
4,29,95.26291671440028
5,8,95.34883720930233
1,85,92.83954217394474
2,85,97.65472221049819
1,78,94.0811330652212
2,78,94.0811330652212
5,15,92.96416663149454
1,92,94.0811330652212
2,92,96.47153167602247
6,1,51.35931870291517
4,36,93.07235899884063
3,64,95.34883720930233
4,43,94.06575781876504
1,99,95.26291671440028
2,99,95.26270456503015
5,22,97.65472221049819
6,8,95.34883720930233
3,71,92.96416663149454
5,29,95.34883720930233
4,50,93.14292552554949
6,15,100.0
5,36,100.0
3,78,86.8802106186924
7,1,51.35931870291517
4,57,97.69078633294687
6,22,95.34883720930233
3,85,97.69078633294687
5,43,95.26270456503015
6,29,92.81303376691629
7,8,92.96416663149454
4,64,92.83954217394474
5,50,96.4630046400489
6,36,95.34883720930233
4,71,93.7984496124031
7,15,93.14292552554949
3,92,93.97962517449287
5,57,94.12262156448202
6,43,95.26291671440028
4,78,92.81303376691629
3,99,97.65472221049819
7,22,95.34883720930233
5,78,96.47153167602247
8,1,51.35931870291517
5,64,96.36591478696742
4,85,93.9565086076714
6,50,95.34883720930233
8,8,95.34883720930233
7,29,95.40805340223945
7,36,90.69767441860465
6,57,97.69078633294687
5,71,96.47153167602247
8,15,97.65472221049819
4,92,94.12262156448202
7,43,97.65472221049819
9,1,51.35931870291517
8,22,97.65472221049819
6,64,97.58828596037898
4,99,95.34883720930233
6,71,94.12262156448202
8,29,93.14292552554949
9,8,97.65472221049819
5,85,98.81606765327696
7,50,96.47153167602247
8,36,96.4630046400489
9,15,95.34883720930233
6,85,96.47153167602247
5,92,92.85714285714286
6,78,97.69078633294687
7,57,95.26291671440028
10,1,51.35931870291517
5,99,91.74017642341622
9,22,97.65472221049819
8,43,93.07235899884063
7,64,92.96416663149454
10,8,97.65472221049819
9,29,97.69078633294687
8,50,92.96416663149454
7,78,91.74017642341622
6,92,92.69685842513262
7,71,92.96416663149454
10,15,97.65472221049819
9,36,89.30465699131548
8,64,94.12262156448202
8,57,86.47214854111405
11,1,51.35931870291517
6,99,92.83954217394474
10,22,90.88708828790907
9,43,90.69767441860465
11,8,95.34883720930233
7,85,96.47153167602247
10,29,90.81610680447889
8,71,92.69685842513262
7,99,92.69685842513262
9,50,94.13394032470381
11,15,100.0
8,85,94.12262156448202
9,57,92.93832892185311
10,36,94.0811330652212
7,92,98.81606765327696
8,78,94.12262156448202
12,1,51.35931870291517
11,22,95.26291671440028
10,43,95.40805340223945
9,64,90.36544850498338
12,8,88.02172294486051
8,99,95.09659160821951
11,29,97.65472221049819
10,57,91.74017642341622
8,92,90.47167748049866
9,78,94.12262156448202
10,50,90.69767441860465
9,71,91.74017642341622
12,15,97.65472221049819
13,1,51.35931870291517
11,36,97.65472221049819
12,22,92.81303376691629
13,8,97.65472221049819
11,43,96.47153167602247
11,50,98.81606765327696
9,85,95.26270456503015
10,64,94.13394032470381
9,99,94.12262156448202
12,29,97.65472221049819
10,78,92.96416663149454
13,15,97.65472221049819
9,92,92.83954217394474
10,71,97.69078633294687
11,57,95.26291671440028
11,64,97.61318072464825
12,36,92.96416663149454
14,1,51.35931870291517
13,22,95.26291671440028
11,71,98.81606765327696
12,43,95.26291671440028
10,85,91.81980809887787
14,8,93.07235899884063
13,29,92.81303376691629
10,92,91.74017642341622
14,15,93.07235899884063
12,50,95.34883720930233
13,36,93.07235899884063
12,57,94.12262156448202
11,78,97.61318072464825
10,99,94.06575781876504
14,22,95.26291671440028
15,1,51.35931870291517
11,92,96.4630046400489
13,43,97.65472221049819
12,64,98.7971130713713
11,85,90.52540913006028
14,29,90.69767441860465
15,8,90.2921884317233
13,57,96.49048625792813
13,50,95.26291671440028
12,92,95.24531603120215
12,71,92.96416663149454
15,15,95.34883720930233
14,36,100.0
16,1,51.35931870291517
12,78,92.96416663149454
13,71,91.3222764622055
11,99,90.47167748049866
15,22,97.69078633294687
14,43,94.12262156448202
13,64,95.34883720930233
12,85,91.74017642341622
16,8,90.52583342880055
14,50,92.81303376691629
15,29,96.47153167602247
16,15,97.69078633294687
13,85,90.52583342880055
15,36,95.34883720930233
12,99,96.32437330111749
13,78,97.69078633294687
14,57,96.4630046400489
17,1,51.35931870291517
16,22,97.65472221049819
15,43,95.26291671440028
14,64,95.34883720930233
17,8,97.65472221049819
16,29,90.52583342880055
15,50,92.96416663149454
14,78,92.83954217394474
13,92,95.34883720930233
17,15,97.65472221049819
14,71,90.47167748049866
16,36,95.34883720930233
15,57,96.4630046400489
13,99,95.34883720930233
18,1,51.35931870291517
17,22,93.07235899884063
14,85,90.48111084374865
16,43,94.12262156448202
15,64,95.34883720930233
18,8,92.96416663149454
16,50,91.74017642341622
17,29,95.26291671440028
16,57,97.65472221049819
15,71,93.07235899884063
18,15,95.26291671440028
17,36,97.69078633294687
14,92,91.74017642341622
15,78,91.56791113487184
18,22,92.96416663149454
15,92,91.74017642341622
19,1,51.35931870291517
16,64,92.96416663149454
16,71,92.96416663149454
14,99,96.47153167602247
17,50,97.69078633294687
17,43,94.0811330652212
15,85,96.49048625792813
19,8,93.07235899884063
18,29,97.65472221049819
18,36,92.81303376691629
19,15,92.81303376691629
16,78,96.4630046400489
17,57,97.65472221049819
15,99,92.69685842513262
20,1,51.35931870291517
19,22,97.65472221049819
16,92,92.85714285714286
18,43,97.69078633294687
17,71,94.0811330652212
17,64,94.21244199938876
16,85,91.74017642341622
20,8,95.34883720930233
19,29,97.69078633294687
18,50,95.34883720930233
20,15,95.26291671440028
19,36,96.4630046400489
17,99,95.26270456503015
18,57,94.06575781876504
17,78,96.36591478696742
21,1,51.35931870291517
16,99,94.98164014687883
19,43,100.0
18,71,96.4630046400489
20,22,95.34883720930233
18,64,96.4630046400489
17,85,91.74017642341622
19,50,100.0
18,78,92.96416663149454
21,8,93.07235899884063
20,29,92.96416663149454
17,92,92.93832892185311
21,15,90.52583342880055
19,57,94.06575781876504
20,36,97.65472221049819
22,1,51.35931870291517
21,22,93.07235899884063
20,43,89.4291754756871
18,92,85.945885509839
19,64,92.69102990033223
22,8,92.81303376691629
19,85,91.74017642341622
18,85,94.0811330652212
21,29,97.65472221049819
20,50,100.0
18,99,86.56330749354005
19,71,97.65472221049819
22,15,97.65472221049819
21,36,93.07235899884063
23,1,51.35931870291517
20,57,96.47153167602247
19,78,98.81606765327696
21,43,95.34883720930233
20,71,90.36544850498338
22,22,97.65472221049819
21,50,95.34883720930233
20,64,96.4630046400489
23,8,92.96416663149454
21,57,92.81303376691629
22,29,95.34883720930233
23,15,97.65472221049819
19,92,93.9565086076714
22,36,95.26291671440028
21,64,96.47153167602247
24,1,51.35931870291517
20,78,93.97962517449287
19,99,98.81606765327696
23,22,100.0
21,71,93.87864207431168
22,43,95.26291671440028
20,85,96.4630046400489
23,29,95.34883720930233
24,8,88.63266236727249
22,50,97.65472221049819
20,99,92.83954217394474
20,92,97.65472221049819
23,36,95.34883720930233
24,15,95.34883720930233
22,64,89.30465699131548
22,57,95.26291671440028
21,78,94.0811330652212
25,1,51.35931870291517
23,43,94.12262156448202
24,22,97.65472221049819
21,85,92.83954217394474
25,8,97.65472221049819
23,50,96.47153167602247
22,92,91.80072795976773
22,78,95.34883720930233
22,71,92.38788476960089
24,29,97.65472221049819
25,15,97.65472221049819
21,92,94.12262156448202
22,85,95.34883720930233
23,57,93.07235899884063
26,1,51.35931870291517
24,36,95.26291671440028
25,22,97.65472221049819
21,99,96.4630046400489
23,64,92.96416663149454
26,8,97.65472221049819
24,43,91.74017642341622
23,85,94.12262156448202
25,29,95.34883720930233
23,78,94.0811330652212
26,15,95.26291671440028
23,71,91.74017642341622
24,50,94.0811330652212
25,36,98.7971130713713
27,1,51.35931870291517
24,64,90.69767441860465
26,22,97.65472221049819
22,99,92.5722339675828
24,57,92.69685842513262
23,99,86.75042323799343
24,71,96.47153167602247
25,43,97.69078633294687
27,8,97.65472221049819
26,29,92.96416663149454
25,50,94.06575781876504
27,15,95.34883720930233
26,36,96.36591478696742
23,92,98.7971130713713
26,43,97.65472221049819
28,1,51.35931870291517
24,85,95.34883720930233
25,57,97.61318072464825
24,78,91.56791113487184
27,22,95.40805340223945
24,92,96.47153167602247
25,64,95.34883720930233
27,29,95.26291671440028
28,8,92.81303376691629
26,50,97.65472221049819
24,99,95.26291671440028
25,71,97.65472221049819
27,36,89.49648968845983
28,15,97.65472221049819
27,43,88.45393166473436
29,1,51.35931870291517
26,57,94.06575781876504
25,78,97.65472221049819
28,22,92.96416663149454
27,50,94.12262156448202
25,92,94.06575781876504
26,64,91.74017642341622
29,8,90.2921884317233
28,29,92.96416663149454
27,57,97.65472221049819
25,99,96.36591478696742
25,85,93.86577413584163
26,78,92.83954217394474
26,71,91.74017642341622
29,15,95.26291671440028
28,36,91.74017642341622
26,85,95.18889156251326
29,22,95.26291671440028
27,71,93.97962517449287
27,64,95.34883720930233
28,43,97.69078633294687
29,29,97.65472221049819
28,50,95.26291671440028
26,92,91.63325314087142
27,85,91.74017642341622
29,36,94.21244199938876
28,57,100.0
27,78,92.96416663149454
26,99,92.83954217394474
29,43,92.81303376691629
29,57,97.65472221049819
28,71,97.69078633294687
28,64,91.63325314087142
29,50,97.65472221049819
27,92,96.38539903175028
29,64,100.0
28,92,91.46481425551193
28,85,90.81610680447889
28,78,94.06575781876504
27,99,96.38539903175028
29,71,91.81980809887787
28,99,88.06590362324124
29,92,92.81082289803219
29,85,93.14292552554949
29,78,92.96416663149454
29,99,92.83954217394474

