1,1,54.349999999728254
2,1,54.349999999728254
3,1,54.349999999728254
1,8,61.64999999969176
2,8,61.64999999969176
3,8,37.849999999810755
1,15,33.74999999983125
3,15,27.849999999860753
2,15,40.6999999997965
1,22,34.199999999829004
2,22,28.549999999857253
3,22,37.54999999981225
1,29,41.099999999794505
2,29,37.24999999981375
4,1,54.349999999728254
1,36,46.4999999997675
3,29,39.89999999980051
2,36,45.299999999773505
3,50,45.599999999772
3,43,37.54999999981225
1,43,31.299999999843504
4,8,28.549999999857253
2,43,66.74999999966626
3,36,30.549999999847252
1,50,31.649999999841754
2,50,63.74999999968126
4,15,44.399999999778004
1,78,23.84999999988075
2,57,58.249999999708756
1,57,27.949999999860253
4,22,28.549999999857253
5,1,54.349999999728254
2,64,27.049999999864752
1,64,37.399999999813005
4,29,29.04999999985475
5,8,37.54999999981225
2,71,44.4999999997775
1,71,42.0999999997895
3,57,46.999999999765
3,64,44.199999999779
5,15,35.599999999822
4,36,44.8999999997755
2,78,38.24999999980875
5,29,79.6999999996015
5,22,36.949999999815255
2,85,37.649999999811754
1,85,29.849999999850752
6,1,54.349999999728254
4,43,26.14999999986925
3,71,44.74999999977626
1,92,26.999999999865004
2,92,43.699999999781504
4,50,33.74999999983125
6,8,28.549999999857253
3,78,37.54999999981225
2,99,27.44999999986275
1,99,26.949999999865252
4,57,44.599999999777005
6,15,48.199999999759
4,78,30.549999999847252
5,36,46.699999999766504
7,1,54.349999999728254
3,85,48.8999999997555
4,71,37.54999999981225
4,64,27.0999999998645
6,22,28.549999999857253
5,43,48.299999999758505
6,29,66.94999999966525
7,8,61.64999999969176
5,50,37.54999999981225
7,15,46.4999999997675
6,36,28.549999999857253
3,92,37.54999999981225
3,99,22.399999999888003
5,57,63.04999999968476
7,22,37.54999999981225
8,1,54.349999999728254
5,71,82.799999999586
4,85,46.699999999766504
6,50,46.699999999766504
6,43,37.849999999810755
5,64,37.54999999981225
7,29,48.499999999757506
8,8,48.199999999759
4,99,36.949999999815255
4,92,38.14999999980925
7,36,28.049999999859754
8,15,63.24999999968376
6,57,28.549999999857253
5,78,46.699999999766504
9,1,54.349999999728254
8,22,30.299999999848502
7,43,35.599999999822
6,64,37.54999999981225
7,50,60.94999999969526
5,85,26.74999999986625
9,8,48.199999999759
6,71,30.299999999848502
8,29,46.399999999768006
9,15,61.64999999969176
5,92,40.74999999979625
7,57,37.649999999811754
8,36,28.549999999857253
9,22,36.949999999815255
6,78,29.849999999850752
7,78,37.54999999981225
10,1,54.349999999728254
5,99,31.24999999984375
7,64,44.399999999778004
8,57,44.8999999997755
8,43,44.599999999777005
6,85,44.8999999997755
10,8,32.14999999983925
9,29,37.54999999981225
7,71,46.4999999997675
8,50,28.24999999985875
6,92,64.34999999967826
10,15,28.549999999857253
9,36,46.699999999766504
8,78,27.949999999860253
11,1,54.349999999728254
6,99,25.34999999987325
10,22,18.999999999905
8,64,61.34999999969325
10,29,21.199999999894
9,43,28.449999999857752
11,8,61.64999999969176
7,85,61.34999999969325
9,50,30.149999999849253
8,71,29.249999999853753
7,92,40.649999999796755
11,15,27.849999999860753
10,36,28.549999999857253
9,57,57.349999999713255
12,1,54.349999999728254
11,22,28.549999999857253
10,43,26.249999999868752
8,85,37.54999999981225
7,99,21.799999999891003
11,29,27.849999999860753
12,8,33.74999999983125
