fire,0.0128,29.24163649492239,12017.636056125813
fire,0.064,29.24163649492239,12017.636056125813
fire,0.0512,29.24163649492239,12017.636056125813
fire,0.08960000000000001,29.24163649492239,12017.636056125813
fire,0.1024,29.24163649492239,12017.636056125813
fire,0.0256,29.24163649492239,12017.636056125813
fire,0.038400000000000004,29.24163649492239,12017.636056125813
fire,0.07680000000000001,29.24163649492239,12017.636056125813
fire,0.128,29.24163649492239,12017.636056125813
fire,0.11520000000000001,29.24163649492239,12017.636056125813
fire,0.1408,29.24163649492239,12017.636056125813
fire,0.17920000000000003,29.24163649492239,12017.636056125813
fire,0.2048,29.24163649492239,12017.636056125813
fire,0.15360000000000001,29.24163649492239,12017.636056125813
fire,0.2816,29.24163649492239,12017.636056125813
fire,0.16640000000000002,29.24163649492239,12017.636056125813
fire,0.256,29.24163649492239,12017.636056125813
fire,0.2688,29.24163649492239,12017.636056125813
fire,0.24320000000000003,29.24163649492239,12017.636056125813
fire,0.23040000000000002,29.24163649492239,12017.636056125813
fire,0.21760000000000002,29.24163649492239,12017.636056125813
fire,0.3328,29.24163649492239,12017.636056125813
fire,0.2944,29.24163649492239,12017.636056125813
fire,0.32,29.24163649492239,12017.636056125813
fire,0.3072,29.24163649492239,12017.636056125813
fire,0.3456,29.24163649492239,12017.636056125813
fire,0.3584,29.24163649492239,12017.636056125813
fire,0.3968,29.24163649492239,12017.636056125813
fire,0.3712,29.24163649492239,12017.636056125813
fire,0.384,29.24163649492239,12017.636056125813
fire,0.4096,29.24163649492239,12017.636056125813
fire,0.192,29.24163649492239,12017.636056125813
fire,0.4224,29.24163649492239,12017.636056125813
fire,0.4352,29.24163649492239,12017.636056125813
fire,0.448,29.24163649492239,12017.636056125813
fire,0.4608,29.24163649492239,12017.636056125813
fire,0.512,29.24163649492239,12017.636056125813
fire,0.4736,29.24163649492239,12017.636056125813
fire,0.4992,29.24163649492239,12017.636056125813
fire,0.4864,29.24163649492239,12017.636056125813
fire,0.5248,29.24163649492239,12017.636056125813
fire,0.5376000000000001,29.24163649492239,12017.636056125813
fire,0.6016,29.24163649492239,12017.636056125813
fire,0.5504000000000001,29.24163649492239,12017.636056125813
