1,1,25.71428571428571
2,1,25.71428571428571
3,1,25.71428571428571
1,8,35.070028011204485
3,8,35.67649281934997
2,8,46.07142857142858
2,15,40.476190476190474
1,15,39.2156862745098
1,22,39.1941391941392
2,22,44.047619047619044
2,29,41.22448979591836
1,29,36.42479213907785
1,36,39.1941391941392
2,36,48.49624060150376
1,43,43.93939393939393
2,43,33.00751879699248
1,50,40.05756148613291
2,50,57.676767676767696
1,57,57.115251897860595
2,57,41.23809523809524
3,15,23.809523809523807
2,85,47.22789115646259
1,64,46.82539682539682
2,64,39.10282953761215
3,22,41.105442176870746
1,71,51.71579743008314
2,99,49.314798383121364
2,71,52.976190476190474
3,29,49.387755102040806
2,78,39.2156862745098
1,92,49.494949494949495
4,1,25.71428571428571
1,85,44.27350427350428
1,78,43.984962406015036
3,36,40.05756148613291
3,43,44.35374149659864
2,92,44.81946624803768
4,8,18.480725623582767
1,99,44.6583850931677
3,50,40.476190476190474
4,15,51.038548752834465
4,22,35.93813593813594
3,57,42.755974184545614
5,1,25.71428571428571
3,64,37.188208616780045
4,29,43.14699792960662
5,8,29.220779220779225
4,36,48.06763285024154
3,71,33.98268398268399
5,15,40.54421768707483
3,78,41.6628873771731
5,22,39.1156462585034
4,43,43.572300715157844
3,85,48.38509316770187
4,50,36.34085213032582
5,29,39.795918367346935
3,92,42.51082251082251
4,57,45.12471655328798
6,1,25.71428571428571
5,36,49.41043083900227
4,64,49.206349206349195
5,43,40.476190476190474
3,99,62.87981859410431
6,8,37.833594976452126
4,71,46.00414078674948
5,50,46.65532879818594
6,15,39.1941391941392
4,78,46.29629629629629
5,57,46.82539682539682
4,85,43.04029304029304
6,22,41.12044817927171
5,64,41.486132914704335
4,92,29.220779220779225
5,71,40.06184291898578
7,1,25.71428571428571
6,29,43.99092970521543
4,99,48.71794871794872
6,36,51.58237207926648
5,85,55.55555555555556
5,78,47.77021919879063
7,8,39.88095238095239
6,43,39.1941391941392
7,15,37.833594976452126
6,50,45.57823129251701
7,22,40.476190476190474
5,99,43.93939393939393
6,57,50.30525030525032
7,29,43.572300715157844
5,92,49.45165945165945
6,64,49.09297052154194
8,1,25.71428571428571
7,36,46.42857142857143
8,8,39.99433106575964
7,43,43.572300715157844
6,71,43.31065759637187
8,15,43.197278911564624
7,50,40.476190476190474
6,78,47.936507936507944
8,22,35.71428571428572
6,85,46.712018140589564
7,57,55.05668934240363
8,29,39.42028985507247
6,92,60.150375939849624
9,1,25.71428571428571
7,64,41.50645765552598
8,43,43.93939393939393
8,36,58.37548416495784
6,99,48.253968253968246
9,8,28.07256235827664
7,71,66.0233918128655
9,15,43.197278911564624
7,78,56.43939393939393
8,57,42.46598639455782
8,50,39.1941391941392
7,85,51.156462585034014
9,22,47.454133168418885
8,64,40.476190476190474
7,92,40.476190476190474
9,29,38.095238095238095
9,36,40.085034013605444
10,1,25.71428571428571
10,8,37.414965986394556
7,99,47.50566893424036
8,71,40.476190476190474
10,15,34.2885872297637
8,78,32.97318927571028
9,43,54.58152958152959
9,50,40.476190476190474
10,22,40.476190476190474
8,85,47.00061842918986
10,29,36.952380952380956
9,57,49.904761904761905
8,92,43.5374149659864
11,1,25.71428571428571
9,64,43.80952380952382
10,36,37.51552795031056
8,99,40.589569160997726
10,43,43.197278911564624
11,8,28.07256235827664
9,71,48.730158730158735
11,15,39.88095238095239
9,78,42.3469387755102
10,50,47.61904761904763
11,22,42.617046818727495
9,85,49.183673469387756
10,57,52.30158730158729
11,29,46.82539682539682
9,92,43.4589220303506
10,64,35.302197802197796
12,1,25.71428571428571
10,78,51.304885590599895
11,36,41.915227629513346
9,99,49.25170068027211
12,8,21.428571428571427
10,71,38.659224373510085
11,43,40.476190476190474
12,15,34.57142857142857
10,85,46.19047619047619
11,50,41.915227629513346
12,22,39.1941391941392
11,57,40.476190476190474
12,29,43.99092970521543
12,50,54.86772486772487
10,92,48.730158730158735
13,1,25.71428571428571
11,64,35.924908424908416
10,99,40.05756148613291
12,36,44.576719576719576
11,71,48.469387755102034
13,8,43.095238095238095
12,43,55.84415584415584
11,78,43.31065759637187
13,22,32.92448292448292
13,15,39.88095238095239
12,57,40.476190476190474
13,29,38.80952380952381
11,85,41.80072028811525
11,92,48.317460317460316
12,64,42.55479969765684
14,1,25.71428571428571
13,36,41.12044817927171
11,99,40.476190476190474
12,71,43.197278911564624
14,8,38.095238095238095
13,43,44.18219461697723
12,78,35.43599257884972
14,15,49.387755102040806
13,50,36.66666666666667
14,22,50.74555074555075
12,85,48.701298701298704
13,57,45.36796536796537
14,29,49.904761904761905
12,92,44.013605442176875
15,1,25.71428571428571
13,64,53.174603174603185
14,36,59.66810966810966
12,99,43.31065759637187
13,85,43.55555555555555
14,43,40.476190476190474
15,8,34.43877551020408
13,71,33.57753357753357
15,15,42.857142857142854
13,78,44.37229437229438
14,50,47.454133168418885
14,57,45.98021026592456
14,64,40.814156603630295
15,22,51.90476190476191
15,29,39.2156862745098
13,92,51.8095238095238
16,1,25.71428571428571
15,36,51.42857142857144
14,78,46.73015873015873
14,71,47.27398205659075
15,43,45.98021026592456
13,99,38.095238095238095
16,8,39.99433106575964
16,15,41.58730158730159
15,50,44.67120181405895
15,57,48.253968253968246
16,22,18.480725623582767
14,85,64.55026455026454
16,29,43.31065759637187
17,1,25.71428571428571
15,64,55.89569160997733
14,92,40.05756148613291
16,36,49.149659863945566
14,99,56.34920634920635
17,8,24.036281179138324
16,43,39.795918367346935
15,71,39.0204081632653
17,15,39.99433106575964
15,78,40.68027210884353
16,50,48.2010582010582
17,22,46.34920634920635
16,57,44.99999999999999
17,29,46.82539682539682
15,85,43.174603174603185
15,92,46.14512471655329
16,64,45.260770975056694
18,1,25.71428571428571
17,43,45.36796536796537
17,36,23.809523809523807
16,71,47.61904761904763
15,99,46.42857142857143
18,8,31.941867656153374
16,78,44.143475572047
18,15,45.134575569358184
17,50,47.047619047619044
18,22,34.512471655328795
16,85,57.89115646258504
16,92,52.30158730158729
17,57,36.36363636363637
18,29,52.30158730158729
17,64,47.27398205659076
19,1,25.71428571428571
16,99,53.14699792960662
