fire,0.0128,31.121173215708808,13128.500145646176
fire,0.0256,31.121173215708808,13128.500145646176
fire,0.038400000000000004,31.121173215708808,13128.500145646176
fire,0.064,31.121173215708808,13128.500145646176
fire,0.1024,31.121173215708808,13128.500145646176
fire,0.08960000000000001,31.121173215708808,13128.500145646176
fire,0.128,31.121173215708808,13128.500145646176
fire,0.0512,31.121173215708808,13128.500145646176
fire,0.11520000000000001,31.121173215708808,13128.500145646176
fire,0.15360000000000001,31.121173215708808,13128.500145646176
fire,0.1408,31.121173215708808,13128.500145646176
fire,0.16640000000000002,31.121173215708808,13128.500145646176
fire,0.2048,31.121173215708808,13128.500145646176
fire,0.24320000000000003,31.121173215708808,13128.500145646176
fire,0.192,31.121173215708808,13128.500145646176
fire,0.17920000000000003,31.121173215708808,13128.500145646176
fire,0.23040000000000002,31.121173215708808,13128.500145646176
fire,0.21760000000000002,31.121173215708808,13128.500145646176
fire,0.256,31.121173215708808,13128.500145646176
fire,0.2944,31.121173215708808,13128.500145646176
fire,0.2816,31.121173215708808,13128.500145646176
fire,0.3072,31.121173215708808,13128.500145646176
fire,0.3456,31.121173215708808,13128.500145646176
fire,0.3584,31.121173215708808,13128.500145646176
fire,0.32,31.121173215708808,13128.500145646176
fire,0.3328,31.121173215708808,13128.500145646176
fire,0.3712,31.121173215708808,13128.500145646176
fire,0.3968,31.121173215708808,13128.500145646176
fire,0.384,31.121173215708808,13128.500145646176
fire,0.4096,31.121173215708808,13128.500145646176
fire,0.07680000000000001,31.121173215708808,13128.500145646176
fire,0.2688,31.121173215708808,13128.500145646176
fire,0.4224,31.121173215708808,13128.500145646176
fire,0.4352,31.121173215708808,13128.500145646176
fire,0.448,31.121173215708808,13128.500145646176
fire,0.4608,31.121173215708808,13128.500145646176
fire,0.4736,31.121173215708808,13128.500145646176
fire,0.4864,31.121173215708808,13128.500145646176
fire,0.5248,31.121173215708808,13128.500145646176
fire,0.4992,31.121173215708808,13128.500145646176
fire,0.512,31.121173215708808,13128.500145646176
fire,0.5376000000000001,31.121173215708808,13128.500145646176
fire,0.5760000000000001,31.121173215708808,13128.500145646176
fire,0.5888000000000001,31.121173215708808,13128.500145646176
fire,0.6016,31.121173215708808,13128.500145646176
fire,0.5504000000000001,31.121173215708808,13128.500145646176
fire,0.5632,31.121173215708808,13128.500145646176
fire,0.6272000000000001,31.121173215708808,13128.500145646176
fire,0.6528,31.121173215708808,13128.500145646176
fire,0.6144000000000001,31.121173215708808,13128.500145646176
fire,0.6656000000000001,31.121173215708808,13128.500145646176
fire,0.64,31.121173215708808,13128.500145646176
fire,0.6784000000000001,31.121173215708808,13128.500145646176
fire,0.6912,31.121173215708808,13128.500145646176
fire,0.7552000000000001,31.121173215708808,13128.500145646176
fire,0.7168000000000001,31.121173215708808,13128.500145646176
fire,0.7040000000000001,31.121173215708808,13128.500145646176
